"id","name","type","region","city","address","lat","lng","targetFish","tideNote","depthNote","bottomNote","methodNote","safetyStatus","sourceType","sourceUrl","sourceCheckedAt","originalId","originalPoint","note"
"rock-733","자월도 - 입암두 부근 갯바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.262833","","넙치|우럭","들물/ 날물","1.2m~2.2m","모래","▶넙치 - 루어/ 원투 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","733","POINT (895053.445807492 1918871.30150559)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-734","호도·녹도·외연도 - 외연도 작은 명금 부근","rock-fishing-point","충청남도","보령시","충청남도 보령시","36.231194","","감성돔|갑오징어|넙치|노래미|농어|우럭|참돔","조금 전·후","1.3m~2.7m","자갈","▶감성돔 - 릴찌/ 장대/ 원투 ▶갑오징어 - 에깅▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶우럭 - 릴찌/ 원투 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","734","POINT (872606.592634641 1804708.34053624)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-735","사량도 - 하사량도 동포 해안도로 제방","rock-fishing-point","경상남도","통영시","경상남도 통영시","34.835056","","감성돔|농어|벵에돔|우럭|볼락|참돔","13물~6물","2.1m~3m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶우럭 - 릴찌/ 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","735","POINT (1067824.66455846 1649187.37984832)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-736","거제도 남부 - 함목해수욕장 갯바위","rock-fishing-point","경상남도","거제시","경상남도 거제시","34.734528","","감성돔|농어|벵에돔|우럭|볼락|참돔","조금 전·후","23m~25m","가는 모래","▶ 감성돔 - 릴찌/ 장대/ 원투 ▶ 농어 - 루어/ 릴찌 ▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 우럭 - 릴찌/ 원투 ▶ 볼락 - 루어/ 릴찌/ 장대 ▶ 참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","736","POINT (1105406.85354396 1638392.32751389)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-737","안면도 북부 - 연륙교","rock-fishing-point","충청남도","태안군","충청남도 태안군","36.598917","","우럭|노래미|학공치|광어|숭어|도다리","초들물~중날물","-2.3~-3.3","펄","▶우럭 - 릴찌/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶학공치 - 릴찌/ 장대▶광어 - 릴찌/ 원투▶숭어 - 릴찌/ 장대/ 홀치기▶도다리 - 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","737","POINT (894757.8215084791 1845209.71697691)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-738","청산도·대모도 - 청산도 촛대바위 부근","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.208944","","감성돔|넙치|농어|도다리|우럭|볼락|참돔","4물~사리","1.7m~2.9m","조개껍질/ 펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶넙치 - 루어/ 원투▶농어 - 루어/ 릴찌 ▶도다리 - 원투 ▶우럭 - 릴찌/ 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","738","POINT (942206.370727872 1579686.5891861)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-739","고흥호 부근 - 득량만방조제","rock-fishing-point","전라남도","보성군","전라남도 보성군","34.741254","","감성돔|농어|도다리|숭어|붕장어|학공치","들물","0.3~0.5m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 도다리 - 원투▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 붕장어 - 원투▶ 학공치 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","739","POINT (973697.5412912191 1638572.28201739)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-740","여수엑스포 부근 - 노도 인근","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.709923","","벵에돔|참돔|돌돔|감성돔|농어","조금","1.9~7.1m","펄","▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","740","POINT (1022207.96052734 1635087.08484742)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-741","금당도 - 신흥리제방수문","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.429722","","감성돔|볼락|노래미|농어|도다리|학공치","초들물~중날물","-0.1~0","펄","▶감성돔 - 릴찌/ 장대/ 원투▶볼락 - 릴찌/ 장대/ 루어▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌▶도다리 - 원투▶학공치 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","741","POINT (958786.462295319 1604080.58966808)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-742","백아도·굴업도 - 굴업도 마을 서쪽 갯바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.186944","","넙치|노래미|농어|붕장어|우럭","들물","1.3m~1.8m","모래/ 펄","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶붕장어 - 원투▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","742","POINT (864657.3192033011 1910884.69300773)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-743","안면도 남 부 - 추도 갯바위","rock-fishing-point","충청남도","보령시","충청남도 보령시","36.405167","","숭어|노래미|삼치|붕장어|주꾸미","중들물~중날물","0.1~0.9","암","▶숭어 - 릴찌/ 장대/ 홀치기▶노래미 - 루어/ 릴찌/ 장대/ 원투▶삼치 - 루어/ 릴찌▶붕장어 - 원투▶주꾸미 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","743","POINT (904627.877120542 1823599.28261303)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-744","비진도·매물도 - 매물도 대항 선창","rock-fishing-point","경상남도","통영시","경상남도 통영시","34.640417","","감성돔|돌돔|볼락|참돔","조금 전·후","3.1m~4.2m","펄/ 조개껍질","▶감성돔 - 릴찌/ 장대/ 원투 ▶돌돔 - 릴찌/ 장대/ 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","744","POINT (1097974.85836697 1627872.36973101)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-745","사천대교 부근 - 덕진포교","rock-fishing-point","경상남도","사천시","경상남도 사천시","35.044632","","참돔|농어|우럭|볼락|노래미|붕장어","초들물~중날물","-1.5~-1.7m","펄","▶ 참돔 - 부력/ 잠수▶ 농어 - 루어/ 릴찌▶ 우럭 - 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 붕장어 - 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","745","POINT (1045966.83536564 1672293.66961014)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-746","안마도·석만도 - 근여 부근 갯바위","rock-fishing-point","전라남도","영광군","전라남도 영광군","35.356694","","우럭|농어|문어|붕장어|광어|노래미","들물/날물","6.8~17.0","펄/ 모래","▶우럭 - 릴찌/ 원투▶농어 - 루어/ 릴찌▶문어 - 루어▶붕장어 - 원투▶광어 - 릴찌/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","746","POINT (863350.51903645 1707823.86496971)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-747","영흥도·선재도·대부도·구봉도 - 영흥도 비석바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.274389","","넙치|농어|삼치|숭어","들물","2.2m~4.3m","펄/ 모래","▶넙치 - 루어/ 원투 ▶농어 - 루어/ 릴찌▶삼치 - 루어/ 릴찌 ▶숭어 - 릴찌/ 장대/ 훌치기","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","747","POINT (905607.709408006 1920028.09437502)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-748","석모도 - 섬돌모루","rock-fishing-point","인천광역시","강화군","인천광역시 강화군","37.708500","","농어|숭어|우럭|망둥어","초들물~중날물","-0.8~2.5","펄","▶농어 - 루어/ 릴찌▶숭어 - 릴찌/ 장대/ 홀치기▶우럭 - 릴찌/ 원투▶망둥어 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","748","POINT (896478.260828238 1968307.27264666)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-749","순천만 부근 - 달천도 부근","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.770555","","붕장어|망둑어|짱뚱어|숭어","초들물","1.1~3.6m","펄","▶ 붕장어 - 원투▶ 망둑어 - 원투▶ 짱뚱어 - 훌치기▶ 숭어 - 릴찌/ 장대/ 훌치기","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","749","POINT (1005413.27276802 1641785.51048217)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-750","남해도 남부 - 가천 갯바위(레이다기지)","rock-fishing-point","경상남도","남해군","경상남도 남해군","34.724306","","참돔|농어|노래미|볼락|우럭","초들물~중날물","13.1~18.4","펄","▶참돔 - 부력/ 잠수▶농어 - 루어/ 릴찌▶노래미 - 루어/ 릴찌/ 장대/ 원투▶볼락 - 릴찌/ 장대/ 루어▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","750","POINT (1034577.99009182 1636720.19007829)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-751","개야도 - 치도 남측 갯바위","rock-fishing-point","전라북도","군산시","전라북도 군산시","36.034306","","망농어|부세|감성돔|백조기","초들물~중날물","1.9~4.4","모래/ 펄","▶망농어 - 루어/ 릴찌▶부세 - 릴찌/ 원투▶감성돔 - 릴찌/ 장대/ 원투▶백조기 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","751","POINT (911942.102997269 1782380.31680679)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-752","화원 부근 - 우도","rock-fishing-point","전라남도","해남군","전라남도 해남군","34.653472","","감성돔|붕장어|농어","조금 전후/ 초들물~중날물","1.6~2.7m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 붕장어 - 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","752","POINT (885683.3044045691 1629508.20071149)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-753","무의도 - 실미도해변 갯바위","rock-fishing-point","인천광역시","중구","인천광역시 중구","37.400833","","농어|광어|삼치|우럭|노래미|붕장어","중들물~중날물","-2.5~-1.0","모래/ 펄","▶농어 - 루어/ 릴찌▶광어 - 릴찌/ 원투▶삼치 - 루어/ 릴찌▶우럭 - 릴찌/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶붕장어 - 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","753","POINT (902117.204602431 1934098.41816161)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-754","홍도 - 탑서 우측","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.724267","","참돔|돌돔|감성돔|우럭|농어","사리 전후/ 초들물/ 만조 전후","3.8~5.6m","암","▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","754","POINT (789466.8240135751 1639058.08006232)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-755","추도 부근 - 높은여","rock-fishing-point","경상남도","통영시","경상남도 통영시","34.761016","","볼락|우럭|주꾸미|광어|감성돔|벵에돔|참돔","6물~8물","3.1~5.0m","암","▶ 볼락 - 릴찌/ 장대/ 루어▶ 우럭 - 릴찌/ 원투▶ 주꾸미 - 릴찌/ 원투▶ 광어 - 릴찌/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","755","POINT (1072945.19300443 1641015.40023504)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-756","거금도 - 배천마을 곶부리","rock-fishing-point","전라남도","고흥군","전라남도 고흥군","34.470750","","감성돔|넙치|농어|도다리|붕장어|숭어|우럭","초들물","1.6m~2.3m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶넙치 - 루어/ 원투▶농어 - 루어/ 릴찌 ▶도다리 - 원투▶붕장어 - 원투 ▶숭어 - 릴찌/ 장대/ 훌치기 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","756","POINT (962645.879222486 1608613.8345197)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-775","석모도 - 하리낚시터 북측","rock-fishing-point","인천광역시","강화군","인천광역시 강화군","37.740833","","농어|숭어|우럭|망둥어","초들물~중날물","-3.2~-0.2","펄","▶농어 - 루어/ 릴찌▶숭어 - 릴찌/ 장대/ 홀치기▶우럭 - 릴찌/ 원투▶망둥어 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","775","POINT (893243.595316079 1971936.55266978)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-757","제주도 남서부·가파도·마라도 - 발전소 앞 갯바위","rock-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.236139","","벵에돔|한치|노래미|독가시치|부시리|우럭","초들물~중날물","1.2~4.6","암","▶벵에돔 - 목줄/ 장대/ 잠수▶한치 - 루어/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶독가시치 - 목줄/ 장대/ 부력/ 잠수▶부시리 - 부력/ 잠수/ 지깅▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","757","POINT (892343.524929313 1472245.83983662)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-758","이작도·승봉도 - 승봉도 남대문바위","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.171694","","넙치|노래미|농어|우럭","초들물~중들물","1.4m~1.7m","펄","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","758","POINT (894542.382189517 1908764.82332117)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-759","금오도·안도 - 금오도 야외음악당 부근","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.531806","","감성돔|도다리|노래미|붕장어|벵에돔|볼락","9물~13물/ 날물 전·후","7.5m~9m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶도다리 - 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶붕장어 - 원투 ▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶볼락 - 루어/ 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","759","POINT (1019166.85722333 1615328.86648406)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-760","무의도 - 때무리 동측 갯바위","rock-fishing-point","인천광역시","중구","인천광역시 중구","37.374583","","광어|삼치|주꾸미|노래미|붕장어","중들물~중날물","0.1~2.5","펄/ 모래","▶광어 - 릴찌/ 원투▶삼치 - 루어/ 릴찌▶주꾸미 - 릴찌/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶붕장어 - 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","760","POINT (906401.9456819411 1931136.59243063)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-761","노화도·보길도·소안도 - 보길도 선창리 갯바위","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.148500","","농어|노래미|볼락|붕장어|숭어|우럭","사리 전·후","1.3m~1.9m","바위","▶농어 - 루어/ 릴찌 ▶노래미-루어/ 릴찌/ 장대/ 원투▶볼락 - 릴찌/ 장대/ 원투 ▶붕장어 - 원투▶숭어 - 릴찌/ 장대/ 훌치기 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","761","POINT (908200.6842700631 1573254.36013358)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-762","제주도 북동부·우도 - 독진곶 갯바위","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.517222","","참돔|돌돔|볼락|벵에돔|무늬오징어|독가시치","들물/날물","1.1~2.0","암","▶참돔 - 부력/ 잠수 ▶돌돔 - 민장대/ 릴찌/ 원투 ▶볼락 - 루어/ 릴찌/ 장대▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶무늬오징어 - 에깅 ▶독가시치 - 목줄/ 장대/ 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","762","POINT (950045.013517816 1502943.10382747)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-763","청산도·대모도 - 대모도 마도말 갯바위","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.187806","","감성돔|농어|노래미|우럭|볼락","4물~사리","8.5m~10m","펄/ 모래/ 조개껍질","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶우럭 - 릴찌/ 원투▶볼락 - 루어/ 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","763","POINT (930934.70089495 1577418.6329829)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-764","십이동파도·비안도 - 십이동파도 병풍도 북쪽 곶부리","rock-fishing-point","전라북도","군산시","전라북도 군산시","35.998028","","감성돔|넙치|돌돔|노래미|농어|우럭|참돔","12물~3물","21m~22.3m","펄/ 모래","▶감성돔 - 릴찌/ 장대/ 원투 ▶넙치 - 루어/ 원투▶돌돔 - 릴찌/ 장대/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶우럭 - 릴찌/ 원투 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","764","POINT (884595.7234934 1778672.65440029)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-765","추자군도 - 다무래미 갯바위","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.968778","","감성돔|벵에돔|참돔|돌돔|볼락|부시리","11물~5물/ 정조전후","0.8~1.1m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 민장대/ 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어▶ 부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","765","POINT (887704.483113144 1553544.72510291)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-766","완도 부근 - 사후도 남측 갯바위","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.390521","","감성돔|농어|도다리|숭어|노래미|학공치","들물","-1.0~0.1m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 도다리 - 원투▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 노래미 - 루어/ 릴찌/ 장대▶ 학공치 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","766","POINT (930405.826261557 1599902.22735889)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-767","여서도·거문도 - 거문도 대매지끝(용무늬 절벽)","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.015000","","감성돔|돌돔|벵에돔|참돔","들물/ 날물 전·후","6m~13.1m","침니/ 모래","▶감성돔 - 릴찌/ 장대/ 원투 ▶돌돔 - 릴찌/ 장대/ 원투▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","767","POINT (981069.4405772921 1558023.07766742)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-768","제주도 남부 - 세별곶","rock-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.232028","","벵에돔|한치|노래미|독가시치|부시리|우럭","초들물~중날물","9.6~18.0","암","▶벵에돔 - 목줄/ 장대/ 부력/ 잠수▶한치 - 루어/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶독가시치 - 목줄/ 장대/ 부력/ 잠수▶부시리 - 부력/ 잠수/ 지깅▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","768","POINT (903271.3020060441 1471675.31533008)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-769","독거군도 부근 - 슬도 북쪽 넓은자리","rock-fishing-point","전라남도","진도군","전라남도 진도군","34.265705","","참돔|감성돔|돌돔|광어|농어","조금~4물","3.2~5.1m","암","▶ 참돔 - 부력/ 잠수▶ 감성돔 - 릴찌/ 장대/ 원투▶ 돌돔 - 릴찌/ 장대/ 원투▶ 광어-릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","769","POINT (875150.94977664 1586634.45697703)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
